incident_id,timestamp,status,threat_id,threat_name,threat_type,severity,asset_id,asset_name,asset_type,asset_owner_department,asset_vulnerability_score,employee_id,emp_name,emp_department,emp_security_training,time_to_resolve_hours,data_breached_gb,financial_impact_k,description
2663,2025-03-23 20:08:51.560393,Closed,2,Malware,Malicious Code,6,49,Electricalengineer Cloud Storage 49,Cloud Storage,Electricalengineer,3,14,Ashley Lester,Planninganddevelopmentsurveyor,Completed,33,0.0,23.62,Threat: Malware; Type: Malicious Code; Asset: Electricalengineer Cloud Storage 49 (Cloud Storage); User: Ashley Lester; Severity: 6
1976,2025-03-24 02:05:15.560393,Resolved,1,Phishing,Social Engineering,3,2,"Engineer,materials Database 2",Workstation,Databaseadministrator,7,9,Emily Soto,Themeparkmanager,Pending,73,89.27,1597.09,"Threat: Phishing; Type: Social Engineering; Asset: Engineer,materials Database 2 (Workstation); User: Emily Soto; Severity: 3"
4874,2025-03-24 03:28:01.560393,Resolved,2,Malware,Malicious Code,6,1,Fieldseismologist Database 1,Database,Databaseadministrator,1,7,Amy Cox,Electricalengineer,Completed,18,0.0,34.4,Threat: Malware; Type: Malicious Code; Asset: Fieldseismologist Database 1 (Database); User: Amy Cox; Severity: 6
1709,2025-03-24 04:15:11.560393,Investigating,2,Malware,Malicious Code,6,44,Purchasingmanager Server 44,Database,Fieldseismologist,1,3,Veronica Fitzgerald,Purchasingmanager,Completed,18,0.0,91.9,Threat: Malware; Type: Malicious Code; Asset: Purchasingmanager Server 44 (Database); User: Veronica Fitzgerald; Severity: 6
2816,2025-03-24 08:13:53.560393,Resolved,1,Phishing,Social Engineering,3,20,Childpsychotherapist Server 20,Workstation,Databaseadministrator,5,8,Alyssa Carpenter,"Administrator,CivilService",Pending,7,9.92,156.95,Threat: Phishing; Type: Social Engineering; Asset: Childpsychotherapist Server 20 (Workstation); User: Alyssa Carpenter; Severity: 3
605,2025-03-24 12:37:50.560393,Resolved,3,Ransomware,Malicious Code,10,50,Childpsychotherapist Server 50,Workstation,Planninganddevelopmentsurveyor,4,1,John Nelson,Consultingcivilengineer,Pending,129,12.84,157.16,Threat: Ransomware; Type: Malicious Code; Asset: Childpsychotherapist Server 50 (Workstation); User: John Nelson; Severity: 10
4367,2025-03-24 21:09:09.560393,Resolved,2,Malware,Malicious Code,6,3,Purchasingmanager Server 3,Server,Miningengineer,5,15,Amy Lawrence,Miningengineer,Completed,5,7.49,118.43,Threat: Malware; Type: Malicious Code; Asset: Purchasingmanager Server 3 (Server); User: Amy Lawrence; Severity: 6
3887,2025-03-25 09:01:47.560393,Resolved,2,Malware,Malicious Code,6,36,Consultingcivilengineer Server 36,Cloud Storage,Consultingcivilengineer,4,14,Ashley Lester,Planninganddevelopmentsurveyor,Completed,10,167.94,8738.75,Threat: Malware; Type: Malicious Code; Asset: Consultingcivilengineer Server 36 (Cloud Storage); User: Ashley Lester; Severity: 6
1052,2025-03-27 16:32:00.560393,Resolved,2,Malware,Malicious Code,6,11,Themeparkmanager Database 11,Database,Miningengineer,1,12,Tony Williams,"Engineer,materials",Completed,17,6.23,58.98,Threat: Malware; Type: Malicious Code; Asset: Themeparkmanager Database 11 (Database); User: Tony Williams; Severity: 6
2737,2025-03-28 07:19:07.560393,Resolved,1,Phishing,Social Engineering,3,17,"Physicist,medical Server 17",Cloud Storage,"Engineer,materials",4,11,Shaun Ortega,Clinicalresearchassociate,Completed,35,3.58,71.09,"Threat: Phishing; Type: Social Engineering; Asset: Physicist,medical Server 17 (Cloud Storage); User: Shaun Ortega; Severity: 3"
3188,2025-03-28 17:59:16.560393,Resolved,2,Malware,Malicious Code,6,30,Electricalengineer Cloud Storage 30,Workstation,Purchasingmanager,2,9,Emily Soto,Themeparkmanager,Pending,115,6.48,93.11,Threat: Malware; Type: Malicious Code; Asset: Electricalengineer Cloud Storage 30 (Workstation); User: Emily Soto; Severity: 6
4284,2025-03-30 16:22:42.560393,Resolved,1,Phishing,Social Engineering,3,47,Databaseadministrator Database 47,Workstation,"Engineer,materials",1,10,Eric Perez,Childpsychotherapist,Completed,38,0.0,23.37,Threat: Phishing; Type: Social Engineering; Asset: Databaseadministrator Database 47 (Workstation); User: Eric Perez; Severity: 3
4732,2025-03-30 18:38:00.560393,Resolved,1,Phishing,Social Engineering,3,32,Clinicalresearchassociate Cloud Storage 32,Workstation,Databaseadministrator,4,9,Emily Soto,Themeparkmanager,Pending,16,0.0,15.09,Threat: Phishing; Type: Social Engineering; Asset: Clinicalresearchassociate Cloud Storage 32 (Workstation); User: Emily Soto; Severity: 3
3200,2025-03-30 21:36:11.560393,Resolved,3,Ransomware,Malicious Code,10,48,Planninganddevelopmentsurveyor Cloud Storage 48,Server,Gamesdeveloper,1,9,Emily Soto,Themeparkmanager,Pending,10,18.81,480.34,Threat: Ransomware; Type: Malicious Code; Asset: Planninganddevelopmentsurveyor Cloud Storage 48 (Server); User: Emily Soto; Severity: 10
2672,2025-03-31 04:04:14.560393,Resolved,1,Phishing,Social Engineering,3,20,Childpsychotherapist Server 20,Workstation,Databaseadministrator,5,12,Tony Williams,"Engineer,materials",Completed,44,28.84,929.68,Threat: Phishing; Type: Social Engineering; Asset: Childpsychotherapist Server 20 (Workstation); User: Tony Williams; Severity: 3
359,2025-03-31 14:06:08.560393,Resolved,3,Ransomware,Malicious Code,10,19,"Engineer,materials Database 19",Workstation,Consultingcivilengineer,3,2,Angela Sanchez,Gamesdeveloper,Completed,11,32.01,563.88,"Threat: Ransomware; Type: Malicious Code; Asset: Engineer,materials Database 19 (Workstation); User: Angela Sanchez; Severity: 10"
4920,2025-04-01 04:17:56.560393,Resolved,1,Phishing,Social Engineering,3,9,Databaseadministrator Server 9,Workstation,"Engineer,materials",1,12,Tony Williams,"Engineer,materials",Completed,3,3.04,193.88,Threat: Phishing; Type: Social Engineering; Asset: Databaseadministrator Server 9 (Workstation); User: Tony Williams; Severity: 3
1312,2025-04-01 18:33:48.560393,Closed,2,Malware,Malicious Code,6,47,Databaseadministrator Database 47,Workstation,"Engineer,materials",1,13,Anita Wright,Fieldseismologist,Completed,144,3.58,142.59,Threat: Malware; Type: Malicious Code; Asset: Databaseadministrator Database 47 (Workstation); User: Anita Wright; Severity: 6
1631,2025-04-02 00:57:04.560393,Resolved,1,Phishing,Social Engineering,3,47,Databaseadministrator Database 47,Workstation,"Engineer,materials",1,11,Shaun Ortega,Clinicalresearchassociate,Completed,25,0.0,7.22,Threat: Phishing; Type: Social Engineering; Asset: Databaseadministrator Database 47 (Workstation); User: Shaun Ortega; Severity: 3
4782,2025-04-02 02:05:56.560393,Resolved,1,Phishing,Social Engineering,3,25,Gamesdeveloper Cloud Storage 25,Workstation,Electricalengineer,1,3,Veronica Fitzgerald,Purchasingmanager,Completed,22,0.0,4.53,Threat: Phishing; Type: Social Engineering; Asset: Gamesdeveloper Cloud Storage 25 (Workstation); User: Veronica Fitzgerald; Severity: 3
4941,2025-04-02 09:20:22.560393,Resolved,5,Insider Threat,Insider,9,21,Themeparkmanager Database 21,Cloud Storage,Purchasingmanager,3,1,John Nelson,Consultingcivilengineer,Pending,537,0.0,156.08,Threat: Insider Threat; Type: Insider; Asset: Themeparkmanager Database 21 (Cloud Storage); User: John Nelson; Severity: 9
3225,2025-04-02 11:02:06.560393,Resolved,1,Phishing,Social Engineering,3,15,Childpsychotherapist Server 15,Workstation,Childpsychotherapist,1,9,Emily Soto,Themeparkmanager,Pending,64,0.0,24.29,Threat: Phishing; Type: Social Engineering; Asset: Childpsychotherapist Server 15 (Workstation); User: Emily Soto; Severity: 3
2433,2025-04-02 11:23:20.560393,Resolved,5,Insider Threat,Insider,9,4,Planninganddevelopmentsurveyor Server 4,Database,Miningengineer,2,9,Emily Soto,Themeparkmanager,Pending,86,8.51,147.45,Threat: Insider Threat; Type: Insider; Asset: Planninganddevelopmentsurveyor Server 4 (Database); User: Emily Soto; Severity: 9
2141,2025-04-02 19:54:26.560393,Resolved,1,Phishing,Social Engineering,3,8,"Administrator,CivilService Database 8",Cloud Storage,Planninganddevelopmentsurveyor,6,12,Tony Williams,"Engineer,materials",Completed,27,0.0,15.03,"Threat: Phishing; Type: Social Engineering; Asset: Administrator,CivilService Database 8 (Cloud Storage); User: Tony Williams; Severity: 3"
212,2025-04-02 20:33:30.560393,Resolved,1,Phishing,Social Engineering,3,21,Themeparkmanager Database 21,Cloud Storage,Purchasingmanager,3,10,Eric Perez,Childpsychotherapist,Completed,45,0.0,14.9,Threat: Phishing; Type: Social Engineering; Asset: Themeparkmanager Database 21 (Cloud Storage); User: Eric Perez; Severity: 3
1309,2025-04-03 00:29:28.560393,Resolved,1,Phishing,Social Engineering,3,23,Electricalengineer Database 23,Cloud Storage,Miningengineer,4,8,Alyssa Carpenter,"Administrator,CivilService",Pending,33,0.0,15.47,Threat: Phishing; Type: Social Engineering; Asset: Electricalengineer Database 23 (Cloud Storage); User: Alyssa Carpenter; Severity: 3
349,2025-04-03 11:45:04.560393,Resolved,1,Phishing,Social Engineering,3,14,Consultingcivilengineer Cloud Storage 14,Database,Miningengineer,1,3,Veronica Fitzgerald,Purchasingmanager,Completed,63,0.0,5.27,Threat: Phishing; Type: Social Engineering; Asset: Consultingcivilengineer Cloud Storage 14 (Database); User: Veronica Fitzgerald; Severity: 3
3039,2025-04-03 18:58:59.560393,Resolved,1,Phishing,Social Engineering,3,19,"Engineer,materials Database 19",Workstation,Consultingcivilengineer,3,2,Angela Sanchez,Gamesdeveloper,Completed,30,0.0,12.31,"Threat: Phishing; Type: Social Engineering; Asset: Engineer,materials Database 19 (Workstation); User: Angela Sanchez; Severity: 3"
1841,2025-04-05 01:53:12.560393,Resolved,1,Phishing,Social Engineering,3,47,Databaseadministrator Database 47,Workstation,"Engineer,materials",1,9,Emily Soto,Themeparkmanager,Pending,44,1.09,18.56,Threat: Phishing; Type: Social Engineering; Asset: Databaseadministrator Database 47 (Workstation); User: Emily Soto; Severity: 3
2381,2025-04-05 04:07:11.560393,Resolved,2,Malware,Malicious Code,6,22,Electricalengineer Cloud Storage 22,Database,"Engineer,materials",4,8,Alyssa Carpenter,"Administrator,CivilService",Pending,156,0.0,49.77,Threat: Malware; Type: Malicious Code; Asset: Electricalengineer Cloud Storage 22 (Database); User: Alyssa Carpenter; Severity: 6
190,2025-04-05 08:31:15.560393,Resolved,1,Phishing,Social Engineering,3,50,Childpsychotherapist Server 50,Workstation,Planninganddevelopmentsurveyor,4,6,Jeremy Allen,Databaseadministrator,Pending,53,0.0,6.12,Threat: Phishing; Type: Social Engineering; Asset: Childpsychotherapist Server 50 (Workstation); User: Jeremy Allen; Severity: 3
1664,2025-04-05 19:13:34.560393,Resolved,1,Phishing,Social Engineering,3,8,"Administrator,CivilService Database 8",Cloud Storage,Planninganddevelopmentsurveyor,6,5,Megan Garcia,"Physicist,medical",Completed,31,14.64,260.48,"Threat: Phishing; Type: Social Engineering; Asset: Administrator,CivilService Database 8 (Cloud Storage); User: Megan Garcia; Severity: 3"
1632,2025-04-07 09:33:22.560393,Resolved,1,Phishing,Social Engineering,3,25,Gamesdeveloper Cloud Storage 25,Workstation,Electricalengineer,1,2,Angela Sanchez,Gamesdeveloper,Completed,19,0.0,25.55,Threat: Phishing; Type: Social Engineering; Asset: Gamesdeveloper Cloud Storage 25 (Workstation); User: Angela Sanchez; Severity: 3
2009,2025-04-07 18:49:13.560393,Investigating,1,Phishing,Social Engineering,3,6,Fieldseismologist Cloud Storage 6,Cloud Storage,Databaseadministrator,9,2,Angela Sanchez,Gamesdeveloper,Completed,51,0.0,15.11,Threat: Phishing; Type: Social Engineering; Asset: Fieldseismologist Cloud Storage 6 (Cloud Storage); User: Angela Sanchez; Severity: 3
2506,2025-04-07 23:32:31.560393,Resolved,2,Malware,Malicious Code,6,20,Childpsychotherapist Server 20,Workstation,Databaseadministrator,5,11,Shaun Ortega,Clinicalresearchassociate,Completed,8,33.98,952.15,Threat: Malware; Type: Malicious Code; Asset: Childpsychotherapist Server 20 (Workstation); User: Shaun Ortega; Severity: 6
1199,2025-04-08 01:48:12.560393,Resolved,2,Malware,Malicious Code,6,22,Electricalengineer Cloud Storage 22,Database,"Engineer,materials",4,7,Amy Cox,Electricalengineer,Completed,25,0.0,15.45,Threat: Malware; Type: Malicious Code; Asset: Electricalengineer Cloud Storage 22 (Database); User: Amy Cox; Severity: 6
4387,2025-04-08 05:10:01.560393,Resolved,4,DoS Attack,Denial of Service,8,30,Electricalengineer Cloud Storage 30,Workstation,Purchasingmanager,2,12,Tony Williams,"Engineer,materials",Completed,37,4.4,145.43,Threat: DoS Attack; Type: Denial of Service; Asset: Electricalengineer Cloud Storage 30 (Workstation); User: Tony Williams; Severity: 8
915,2025-04-08 09:38:08.560393,Resolved,1,Phishing,Social Engineering,3,47,Databaseadministrator Database 47,Workstation,"Engineer,materials",1,1,John Nelson,Consultingcivilengineer,Pending,12,2.32,77.29,Threat: Phishing; Type: Social Engineering; Asset: Databaseadministrator Database 47 (Workstation); User: John Nelson; Severity: 3
4260,2025-04-09 02:34:58.560393,Resolved,3,Ransomware,Malicious Code,10,4,Planninganddevelopmentsurveyor Server 4,Database,Miningengineer,2,1,John Nelson,Consultingcivilengineer,Pending,663,22.2,584.5,Threat: Ransomware; Type: Malicious Code; Asset: Planninganddevelopmentsurveyor Server 4 (Database); User: John Nelson; Severity: 10
869,2025-04-09 06:02:29.560393,Resolved,5,Insider Threat,Insider,9,21,Themeparkmanager Database 21,Cloud Storage,Purchasingmanager,3,1,John Nelson,Consultingcivilengineer,Pending,29,7.66,237.7,Threat: Insider Threat; Type: Insider; Asset: Themeparkmanager Database 21 (Cloud Storage); User: John Nelson; Severity: 9
3888,2025-04-09 13:52:48.560393,Resolved,2,Malware,Malicious Code,6,4,Planninganddevelopmentsurveyor Server 4,Database,Miningengineer,2,1,John Nelson,Consultingcivilengineer,Pending,47,0.0,6.98,Threat: Malware; Type: Malicious Code; Asset: Planninganddevelopmentsurveyor Server 4 (Database); User: John Nelson; Severity: 6
933,2025-04-09 19:38:29.560393,Closed,1,Phishing,Social Engineering,3,10,Electricalengineer Database 10,Server,"Physicist,medical",1,8,Alyssa Carpenter,"Administrator,CivilService",Pending,105,0.0,8.7,Threat: Phishing; Type: Social Engineering; Asset: Electricalengineer Database 10 (Server); User: Alyssa Carpenter; Severity: 3
550,2025-04-09 22:07:07.560393,Resolved,2,Malware,Malicious Code,6,23,Electricalengineer Database 23,Cloud Storage,Miningengineer,4,11,Shaun Ortega,Clinicalresearchassociate,Completed,61,11.55,233.69,Threat: Malware; Type: Malicious Code; Asset: Electricalengineer Database 23 (Cloud Storage); User: Shaun Ortega; Severity: 6
1906,2025-04-10 07:26:56.560393,Resolved,2,Malware,Malicious Code,6,9,Databaseadministrator Server 9,Workstation,"Engineer,materials",1,4,Christopher Miller,"Engineer,materials",Completed,47,0.0,30.62,Threat: Malware; Type: Malicious Code; Asset: Databaseadministrator Server 9 (Workstation); User: Christopher Miller; Severity: 6
1843,2025-04-10 12:31:35.560393,Investigating,2,Malware,Malicious Code,6,14,Consultingcivilengineer Cloud Storage 14,Database,Miningengineer,1,4,Christopher Miller,"Engineer,materials",Completed,262,0.0,31.27,Threat: Malware; Type: Malicious Code; Asset: Consultingcivilengineer Cloud Storage 14 (Database); User: Christopher Miller; Severity: 6
4060,2025-04-10 14:52:10.560393,Resolved,1,Phishing,Social Engineering,3,28,"Administrator,CivilService Server 28",Server,"Physicist,medical",1,9,Emily Soto,Themeparkmanager,Pending,7,0.0,4.17,"Threat: Phishing; Type: Social Engineering; Asset: Administrator,CivilService Server 28 (Server); User: Emily Soto; Severity: 3"
4362,2025-04-10 21:47:16.560393,Investigating,1,Phishing,Social Engineering,3,33,Electricalengineer Cloud Storage 33,Workstation,Miningengineer,1,1,John Nelson,Consultingcivilengineer,Pending,33,0.0,23.45,Threat: Phishing; Type: Social Engineering; Asset: Electricalengineer Cloud Storage 33 (Workstation); User: John Nelson; Severity: 3
464,2025-04-11 08:27:16.560393,Resolved,2,Malware,Malicious Code,6,17,"Physicist,medical Server 17",Cloud Storage,"Engineer,materials",4,5,Megan Garcia,"Physicist,medical",Completed,27,28.09,601.98,"Threat: Malware; Type: Malicious Code; Asset: Physicist,medical Server 17 (Cloud Storage); User: Megan Garcia; Severity: 6"
2400,2025-04-11 13:42:03.560393,Resolved,1,Phishing,Social Engineering,3,33,Electricalengineer Cloud Storage 33,Workstation,Miningengineer,1,1,John Nelson,Consultingcivilengineer,Pending,11,0.0,10.17,Threat: Phishing; Type: Social Engineering; Asset: Electricalengineer Cloud Storage 33 (Workstation); User: John Nelson; Severity: 3
3705,2025-04-11 19:53:03.560393,Resolved,1,Phishing,Social Engineering,3,35,Gamesdeveloper Cloud Storage 35,Workstation,Consultingcivilengineer,5,4,Christopher Miller,"Engineer,materials",Completed,39,0.0,14.72,Threat: Phishing; Type: Social Engineering; Asset: Gamesdeveloper Cloud Storage 35 (Workstation); User: Christopher Miller; Severity: 3
2923,2025-04-11 22:02:19.560393,Resolved,1,Phishing,Social Engineering,3,15,Childpsychotherapist Server 15,Workstation,Childpsychotherapist,1,12,Tony Williams,"Engineer,materials",Completed,12,0.0,27.59,Threat: Phishing; Type: Social Engineering; Asset: Childpsychotherapist Server 15 (Workstation); User: Tony Williams; Severity: 3
3756,2025-04-12 08:41:03.560393,Closed,1,Phishing,Social Engineering,3,8,"Administrator,CivilService Database 8",Cloud Storage,Planninganddevelopmentsurveyor,6,9,Emily Soto,Themeparkmanager,Pending,6,0.0,24.41,"Threat: Phishing; Type: Social Engineering; Asset: Administrator,CivilService Database 8 (Cloud Storage); User: Emily Soto; Severity: 3"
2135,2025-04-12 09:58:00.560393,Resolved,2,Malware,Malicious Code,6,12,Miningengineer Workstation 12,Database,Clinicalresearchassociate,2,15,Amy Lawrence,Miningengineer,Completed,40,11.09,174.07,Threat: Malware; Type: Malicious Code; Asset: Miningengineer Workstation 12 (Database); User: Amy Lawrence; Severity: 6
1145,2025-04-12 17:49:14.560393,Resolved,5,Insider Threat,Insider,9,47,Databaseadministrator Database 47,Workstation,"Engineer,materials",1,9,Emily Soto,Themeparkmanager,Pending,156,9.27,504.17,Threat: Insider Threat; Type: Insider; Asset: Databaseadministrator Database 47 (Workstation); User: Emily Soto; Severity: 9
3816,2025-04-13 00:13:52.560393,Resolved,1,Phishing,Social Engineering,3,31,Planninganddevelopmentsurveyor Server 31,Server,"Engineer,materials",4,6,Jeremy Allen,Databaseadministrator,Pending,58,0.0,14.95,Threat: Phishing; Type: Social Engineering; Asset: Planninganddevelopmentsurveyor Server 31 (Server); User: Jeremy Allen; Severity: 3
2078,2025-04-13 05:12:55.560393,Resolved,1,Phishing,Social Engineering,3,44,Purchasingmanager Server 44,Database,Fieldseismologist,1,13,Anita Wright,Fieldseismologist,Completed,79,0.0,14.62,Threat: Phishing; Type: Social Engineering; Asset: Purchasingmanager Server 44 (Database); User: Anita Wright; Severity: 3
1770,2025-04-13 06:27:39.560393,Resolved,2,Malware,Malicious Code,6,5,Planninganddevelopmentsurveyor Database 5,Database,Purchasingmanager,1,8,Alyssa Carpenter,"Administrator,CivilService",Pending,193,3.62,78.42,Threat: Malware; Type: Malicious Code; Asset: Planninganddevelopmentsurveyor Database 5 (Database); User: Alyssa Carpenter; Severity: 6
4594,2025-04-14 21:01:29.560393,Resolved,5,Insider Threat,Insider,9,11,Themeparkmanager Database 11,Database,Miningengineer,1,1,John Nelson,Consultingcivilengineer,Pending,310,0.0,36.16,Threat: Insider Threat; Type: Insider; Asset: Themeparkmanager Database 11 (Database); User: John Nelson; Severity: 9
1870,2025-04-15 05:08:05.560393,Resolved,1,Phishing,Social Engineering,3,16,Databaseadministrator Workstation 16,Server,Purchasingmanager,3,1,John Nelson,Consultingcivilengineer,Pending,91,0.0,22.86,Threat: Phishing; Type: Social Engineering; Asset: Databaseadministrator Workstation 16 (Server); User: John Nelson; Severity: 3
2282,2025-04-15 19:23:32.560393,Resolved,2,Malware,Malicious Code,6,1,Fieldseismologist Database 1,Database,Databaseadministrator,1,10,Eric Perez,Childpsychotherapist,Completed,49,0.0,25.45,Threat: Malware; Type: Malicious Code; Asset: Fieldseismologist Database 1 (Database); User: Eric Perez; Severity: 6
4745,2025-04-15 22:09:10.560393,Closed,1,Phishing,Social Engineering,3,15,Childpsychotherapist Server 15,Workstation,Childpsychotherapist,1,9,Emily Soto,Themeparkmanager,Pending,18,2.77,64.77,Threat: Phishing; Type: Social Engineering; Asset: Childpsychotherapist Server 15 (Workstation); User: Emily Soto; Severity: 3
1935,2025-04-16 04:49:39.560393,Resolved,2,Malware,Malicious Code,6,41,Gamesdeveloper Database 41,Server,"Administrator,CivilService",1,1,John Nelson,Consultingcivilengineer,Pending,173,0.0,31.69,Threat: Malware; Type: Malicious Code; Asset: Gamesdeveloper Database 41 (Server); User: John Nelson; Severity: 6
1593,2025-04-16 10:14:21.560393,Resolved,1,Phishing,Social Engineering,3,17,"Physicist,medical Server 17",Cloud Storage,"Engineer,materials",4,15,Amy Lawrence,Miningengineer,Completed,80,0.0,11.89,"Threat: Phishing; Type: Social Engineering; Asset: Physicist,medical Server 17 (Cloud Storage); User: Amy Lawrence; Severity: 3"
462,2025-04-17 06:49:01.560393,Resolved,1,Phishing,Social Engineering,3,22,Electricalengineer Cloud Storage 22,Database,"Engineer,materials",4,5,Megan Garcia,"Physicist,medical",Completed,11,0.0,38.55,Threat: Phishing; Type: Social Engineering; Asset: Electricalengineer Cloud Storage 22 (Database); User: Megan Garcia; Severity: 3
4428,2025-04-17 10:01:05.560393,Closed,2,Malware,Malicious Code,6,36,Consultingcivilengineer Server 36,Cloud Storage,Consultingcivilengineer,4,14,Ashley Lester,Planninganddevelopmentsurveyor,Completed,150,0.0,34.68,Threat: Malware; Type: Malicious Code; Asset: Consultingcivilengineer Server 36 (Cloud Storage); User: Ashley Lester; Severity: 6
2841,2025-04-17 22:58:20.560393,Resolved,1,Phishing,Social Engineering,3,45,Purchasingmanager Database 45,Database,"Engineer,materials",6,1,John Nelson,Consultingcivilengineer,Pending,128,0.0,24.96,Threat: Phishing; Type: Social Engineering; Asset: Purchasingmanager Database 45 (Database); User: John Nelson; Severity: 3
1666,2025-04-18 17:27:17.560393,Resolved,3,Ransomware,Malicious Code,10,36,Consultingcivilengineer Server 36,Cloud Storage,Consultingcivilengineer,4,1,John Nelson,Consultingcivilengineer,Pending,571,0.0,41.45,Threat: Ransomware; Type: Malicious Code; Asset: Consultingcivilengineer Server 36 (Cloud Storage); User: John Nelson; Severity: 10
110,2025-04-18 19:22:39.560393,Resolved,5,Insider Threat,Insider,9,17,"Physicist,medical Server 17",Cloud Storage,"Engineer,materials",4,3,Veronica Fitzgerald,Purchasingmanager,Completed,39,64.19,1878.57,"Threat: Insider Threat; Type: Insider; Asset: Physicist,medical Server 17 (Cloud Storage); User: Veronica Fitzgerald; Severity: 9"
1824,2025-04-19 03:42:09.560393,Investigating,1,Phishing,Social Engineering,3,42,Consultingcivilengineer Workstation 42,Database,Fieldseismologist,4,9,Emily Soto,Themeparkmanager,Pending,49,0.0,7.78,Threat: Phishing; Type: Social Engineering; Asset: Consultingcivilengineer Workstation 42 (Database); User: Emily Soto; Severity: 3
2989,2025-04-19 21:40:17.560393,Closed,1,Phishing,Social Engineering,3,1,Fieldseismologist Database 1,Database,Databaseadministrator,1,4,Christopher Miller,"Engineer,materials",Completed,56,6.15,216.28,Threat: Phishing; Type: Social Engineering; Asset: Fieldseismologist Database 1 (Database); User: Christopher Miller; Severity: 3
2108,2025-04-21 05:19:10.560393,Resolved,2,Malware,Malicious Code,6,5,Planninganddevelopmentsurveyor Database 5,Database,Purchasingmanager,1,1,John Nelson,Consultingcivilengineer,Pending,25,0.0,16.7,Threat: Malware; Type: Malicious Code; Asset: Planninganddevelopmentsurveyor Database 5 (Database); User: John Nelson; Severity: 6
2890,2025-04-22 00:49:09.560393,Resolved,4,DoS Attack,Denial of Service,8,21,Themeparkmanager Database 21,Cloud Storage,Purchasingmanager,3,14,Ashley Lester,Planninganddevelopmentsurveyor,Completed,133,0.0,120.7,Threat: DoS Attack; Type: Denial of Service; Asset: Themeparkmanager Database 21 (Cloud Storage); User: Ashley Lester; Severity: 8
3742,2025-04-22 12:25:02.560393,Resolved,1,Phishing,Social Engineering,3,18,Purchasingmanager Server 18,Server,Consultingcivilengineer,10,2,Angela Sanchez,Gamesdeveloper,Completed,129,37.19,708.35,Threat: Phishing; Type: Social Engineering; Asset: Purchasingmanager Server 18 (Server); User: Angela Sanchez; Severity: 3
3151,2025-04-25 03:00:49.560393,Resolved,5,Insider Threat,Insider,9,13,Databaseadministrator Cloud Storage 13,Database,Themeparkmanager,3,11,Shaun Ortega,Clinicalresearchassociate,Completed,80,32.04,983.71,Threat: Insider Threat; Type: Insider; Asset: Databaseadministrator Cloud Storage 13 (Database); User: Shaun Ortega; Severity: 9
1217,2025-04-25 07:13:55.560393,Resolved,1,Phishing,Social Engineering,3,7,Fieldseismologist Server 7,Workstation,Miningengineer,1,8,Alyssa Carpenter,"Administrator,CivilService",Pending,39,0.0,12.06,Threat: Phishing; Type: Social Engineering; Asset: Fieldseismologist Server 7 (Workstation); User: Alyssa Carpenter; Severity: 3
3155,2025-04-26 15:03:52.560393,Resolved,1,Phishing,Social Engineering,3,26,"Physicist,medical Cloud Storage 26",Workstation,Consultingcivilengineer,10,13,Anita Wright,Fieldseismologist,Completed,52,32.57,614.46,"Threat: Phishing; Type: Social Engineering; Asset: Physicist,medical Cloud Storage 26 (Workstation); User: Anita Wright; Severity: 3"
56,2025-04-26 16:23:15.560393,Resolved,2,Malware,Malicious Code,6,2,"Engineer,materials Database 2",Workstation,Databaseadministrator,7,6,Jeremy Allen,Databaseadministrator,Pending,26,88.11,1250.85,"Threat: Malware; Type: Malicious Code; Asset: Engineer,materials Database 2 (Workstation); User: Jeremy Allen; Severity: 6"
3539,2025-04-27 00:54:24.560393,Resolved,1,Phishing,Social Engineering,3,24,Consultingcivilengineer Workstation 24,Cloud Storage,"Physicist,medical",6,8,Alyssa Carpenter,"Administrator,CivilService",Pending,81,5.72,130.41,Threat: Phishing; Type: Social Engineering; Asset: Consultingcivilengineer Workstation 24 (Cloud Storage); User: Alyssa Carpenter; Severity: 3
4678,2025-04-27 06:30:16.560393,Resolved,2,Malware,Malicious Code,6,48,Planninganddevelopmentsurveyor Cloud Storage 48,Server,Gamesdeveloper,1,8,Alyssa Carpenter,"Administrator,CivilService",Pending,71,5.19,43.89,Threat: Malware; Type: Malicious Code; Asset: Planninganddevelopmentsurveyor Cloud Storage 48 (Server); User: Alyssa Carpenter; Severity: 6
1753,2025-04-27 12:52:30.560393,Resolved,2,Malware,Malicious Code,6,15,Childpsychotherapist Server 15,Workstation,Childpsychotherapist,1,13,Anita Wright,Fieldseismologist,Completed,21,3.38,71.02,Threat: Malware; Type: Malicious Code; Asset: Childpsychotherapist Server 15 (Workstation); User: Anita Wright; Severity: 6
229,2025-04-27 16:23:11.560393,Investigating,1,Phishing,Social Engineering,3,7,Fieldseismologist Server 7,Workstation,Miningengineer,1,4,Christopher Miller,"Engineer,materials",Completed,24,8.22,169.36,Threat: Phishing; Type: Social Engineering; Asset: Fieldseismologist Server 7 (Workstation); User: Christopher Miller; Severity: 3
4603,2025-04-28 01:30:10.560393,Resolved,2,Malware,Malicious Code,6,48,Planninganddevelopmentsurveyor Cloud Storage 48,Server,Gamesdeveloper,1,9,Emily Soto,Themeparkmanager,Pending,82,6.35,117.5,Threat: Malware; Type: Malicious Code; Asset: Planninganddevelopmentsurveyor Cloud Storage 48 (Server); User: Emily Soto; Severity: 6
